possession_team,quarter,down,yards_to_go,yards_to_endzone,seconds_in_half_remaining,score_diff_offense,called_pass,play_result,description,cfl_game_id,play_id,distance_bucket,field_bucket,score_bucket,time_bucket
BC,3,1,10.0,83.0,1525,17.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #18 J.McInnis caught at BC33, for 7 yards to the BC34 (#22 D.Ruffin)",6477,19-1	,Long (8+),Own Deep,Leading 8+,Early Half
BC,3,2,3.0,76.0,1489,17.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short middle to #4 K.Hatcher caught at BC49, for 15 yards to the BC49 (#1 D.Sankey), 1ST DOWN",6477,19-2	,Short (1-3),Own Territory,Leading 8+,Early Half
BC,3,1,10.0,61.0,1450,17.0,0,Nothing,No Huddle-Shotgun #25 J.Antwi rush middle for 6 yards gain to the BC55 (#19 G.Cantin-Arku),6477,19-3	,Long (8+),Own Territory,Leading 8+,Early Half
BC,3,2,4.0,55.0,1409,17.0,1,Nothing,"No Huddle-Shotgun #3 V.Adams Jr. pass complete short left to #4 K.Hatcher caught at MTL46, for 14 yards to the MTL41 (#43 L.Burns), 1ST DOWN",6477,19-4	,Medium (4-7),Midfield,Leading 8+,Early Half
BC,3,1,10.0,41.0,1377,17.0,1,Nothing,No Huddle-Shotgun #3 V.Adams Jr. pass incomplete short right to #18 J.McInnis thrown to MTL27,6477,19-5	,Long (8+),Midfield,Leading 8+,Early Half
BC,3,2,10.0,41.0,1348,17.0,0,Nothing,"Shotgun #3 V.Adams Jr. rush middle for 19 yards gain to the MTL22 (#44 J.Domineck), 1ST DOWN",6477,19-6	,Long (8+),Midfield,Leading 8+,Early Half
BC,3,1,10.0,22.0,1298,17.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete short right to #4 K.Hatcher thrown to MTL06 broken up by #48 K.Ento,6477,19-7	,Long (8+),Opponent Territory,Leading 8+,Early Half
BC,3,2,10.0,22.0,1274,17.0,1,Interception,Shotgun #3 V.Adams Jr. pass intercepted by #26 T.Beverette at MTL07 #26 T.Beverette return 22 yards to the MTL29 (#13 A.Hollins),6477,19-8	,Long (8+),Opponent Territory,Leading 8+,Early Half
MTL,3,1,10.0,81.0,1255,-17.0,0,Nothing,Shotgun #35 S.Scott III rush left for 7 yards gain to the MTL36 (#56 C.Covington),6477,20-1	,Long (8+),Own Deep,Trailing 8+,Early Half
MTL,3,2,3.0,74.0,1213,-17.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short right to #17 C.Spieker caught at MTL41, for 7 yards to the MTL43 (#24 P.Rene), 1ST DOWN",6477,20-2	,Short (1-3),Own Territory,Trailing 8+,Early Half
MTL,3,1,10.0,67.0,1175,-17.0,1,Nothing,Shotgun #10 D.Alexander pass incomplete deep left to #17 C.Spieker thrown to BC20 broken up by #29 C.Beaulieu,6477,20-3	,Long (8+),Own Territory,Trailing 8+,Early Half
MTL,3,2,10.0,67.0,1149,-17.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short left to #11 K.Julien-Grant caught at MTL46, for 3 yards to the MTL46 (#8 J.Edwards-Cooper)",6477,20-4	,Long (8+),Own Territory,Trailing 8+,Early Half
BC,3,1,10.0,71.0,1079,17.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #83 S.Berryhill III caught at BC46, for 18 yards to the MTL53 (#37 W.Sutton), out of bounds, 1ST DOWN",6477,21-1	,Long (8+),Own Territory,Leading 8+,Early Half
BC,3,1,10.0,53.0,1052,17.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #13 A.Hollins caught at MTL38, for 23 yards to the MTL30 (#23 A.Ellis), out of bounds, 1ST DOWN",6477,21-2	,Long (8+),Midfield,Leading 8+,Early Half
BC,3,1,10.0,30.0,1027,17.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short right to #4 K.Hatcher caught at MTL11, for 20 yards to the MTL10 (#43 L.Burns), 1ST DOWN",6477,21-3	,Long (8+),Opponent Territory,Leading 8+,Early Half
BC,3,1,10.0,10.0,976,17.0,1,Touchdown,"Shotgun #3 V.Adams Jr. pass complete short left to #13 A.Hollins caught at MTL03, for 10 yards to the MTL00 TOUCHDOWN, clock 01:11, 1ST DOWN",6477,21-4	,Long (8+),Red Zone,Leading 8+,Early Half
MTL,3,1,10.0,33.0,920,-24.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short left to #82 N.Behar caught at BC30, for 9 yards to the BC24 (#8 J.Edwards-Cooper)",6477,23-1	,Long (8+),Opponent Territory,Trailing 8+,Early Half
MTL,3,2,1.0,24.0,900,-24.0,0,Nothing,"Shotgun #35 S.Scott III rush middle for 5 yards gain to the BC19 (#21 R.Kent Jr.), 1ST DOWN",6477,23-2	,Short (1-3),Opponent Territory,Trailing 8+,Early Half
MTL,4,1,10.0,19.0,891,-24.0,0,Nothing,Shotgun #35 S.Scott III rush right for 7 yards gain to the BC12 (#32 M.Rouyer),6477,23-3	,Long (8+),Red Zone,Trailing 8+,Early Half
MTL,4,2,3.0,12.0,853,-24.0,0,Nothing,"Shotgun #35 S.Scott III rush middle for 8 yards gain to the BC04 (#0 S.Teuhema), 1ST DOWN",6477,23-4	,Short (1-3),Red Zone,Trailing 8+,Early Half
MTL,4,1,4.0,4.0,815,-24.0,0,Nothing,Shotgun #35 S.Scott III rush right for 1 yard loss to the BC05 (#46 B.Hladik),6477,23-5	,Medium (4-7),Red Zone,Trailing 8+,Early Half
MTL,4,2,5.0,5.0,773,-24.0,1,Penalty,"Shotgun #10 D.Alexander pass incomplete deep left to #11 K.Julien-Grant thrown to BC-17 PENALTY BC Unnecessary roughness (#90 M.Betts) 2 yards from BC05 to BC03, 1ST DOWN. NO PLAY",6477,23-6	,Medium (4-7),Red Zone,Trailing 8+,Early Half
MTL,4,1,3.0,3.0,755,-24.0,1,Nothing,Shotgun #10 D.Alexander pass incomplete deep left to #11 K.Julien-Grant thrown to BC-19,6477,23-7	,Short (1-3),Red Zone,Trailing 8+,Early Half
MTL,4,2,3.0,3.0,734,-24.0,0,Nothing,Shotgun #35 S.Scott III rush right for 2 yards gain to the BC01 (#48 R.Varga),6477,23-8	,Short (1-3),Red Zone,Trailing 8+,Early Half
BC,4,1,10.0,70.0,657,21.0,1,Nothing,Shotgun #3 V.Adams Jr. pass incomplete short right to #18 J.McInnis thrown to BC47,6477,24-1	,Long (8+),Own Territory,Leading 8+,Early Half
BC,4,2,10.0,70.0,638,21.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete deep middle to #4 K.Hatcher caught at MTL46, for 33 yards to the MTL37 (#37 W.Sutton), 1ST DOWN",6477,24-2	,Long (8+),Own Territory,Leading 8+,Early Half
BC,4,1,10.0,37.0,592,21.0,0,Nothing,"Shotgun #25 J.Antwi rush left for 19 yards gain to the MTL18 (#37 W.Sutton), 1ST DOWN. #59 K.Perkins injured on the play",6477,24-3	,Long (8+),Opponent Territory,Leading 8+,Late Half
BC,4,1,10.0,18.0,559,21.0,0,Nothing,"Shotgun #25 J.Antwi rush left for 8 yards gain to the MTL10 (#26 T.Beverette) PENALTY BC Holding, offence (#51 M.Couture) 10 yards from MTL18 to MTL28. NO PLAY",6477,24-4	,Long (8+),Red Zone,Leading 8+,Late Half
BC,4,1,20.0,28.0,537,21.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short left to #18 J.McInnis caught at MTL18, for 12 yards to the MTL16 (#43 L.Burns)",6477,24-5	,Long (8+),Opponent Territory,Leading 8+,Late Half
BC,4,2,8.0,16.0,491,21.0,1,Nothing,"Shotgun #3 V.Adams Jr. pass complete short middle to #19 A.Eberhardt caught at MTL11, for 5 yards to the MTL11 (#1 D.Sankey)",6477,24-6	,Long (8+),Red Zone,Leading 8+,Late Half
MTL,4,1,10.0,70.0,431,-24.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short right to #35 S.Scott III caught at MTL36, for 9 yards to the MTL49 (#24 P.Rene). #56 C.Covington injured on the play",6477,25-1	,Long (8+),Own Territory,Trailing 8+,Late Half
MTL,4,2,1.0,61.0,403,-24.0,0,Nothing,"#10 D.Alexander rush middle for 1 yard gain to the MTL50 (#40 P.Robertson), 1ST DOWN",6477,25-2	,Short (1-3),Own Territory,Trailing 8+,Late Half
MTL,4,1,10.0,60.0,374,-24.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short right to #14 C.Rambo caught at BC53, for 7 yards to the BC53 (#33 E.Rugamba)",6477,25-3	,Long (8+),Midfield,Trailing 8+,Late Half
MTL,4,2,3.0,53.0,353,-24.0,1,Nothing,Shotgun #10 D.Alexander pass incomplete short right to #85 T.Snead thrown to BC48 broken up by #49 T.Debaillie,6477,25-4	,Short (1-3),Midfield,Trailing 8+,Late Half
MTL,4,3,3.0,53.0,334,-24.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short right to #35 S.Scott III caught at BC52, for 6 yards to the BC47 (#46 B.Hladik), out of bounds, 1ST DOWN",6477,25-5	,Short (1-3),Midfield,Trailing 8+,Late Half
MTL,4,1,10.0,47.0,305,-24.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short middle to #35 S.Scott III caught at BC46, for 5 yards to the BC42 (#48 R.Varga)",6477,25-6	,Long (8+),Midfield,Trailing 8+,Late Half
MTL,4,2,5.0,42.0,277,-24.0,1,Nothing,"No Huddle-Shotgun #10 D.Alexander pass complete short right to #17 C.Spieker caught at BC38, for 4 yards to the BC38 (#8 J.Edwards-Cooper)",6477,25-7	,Medium (4-7),Midfield,Trailing 8+,Late Half
MTL,4,3,1.0,38.0,236,-24.0,0,Nothing,"Shotgun #10 D.Alexander rush middle for 26 yards gain to the BC12, End Of Play, 1ST DOWN",6477,25-8	,Short (1-3),Opponent Territory,Trailing 8+,Late Half
MTL,4,1,10.0,12.0,201,-24.0,0,Nothing,Shotgun #35 S.Scott III rush middle for 5 yards gain to the BC07 (#40 P.Robertson),6477,25-9	,Long (8+),Red Zone,Trailing 8+,Late Half
MTL,4,2,5.0,7.0,190,-24.0,1,Nothing,"Shotgun #10 D.Alexander pass complete short right to #85 T.Snead caught at BC02, for 5 yards to the BC02 (#46 B.Hladik), 1ST DOWN",6477,25-10	,Medium (4-7),Red Zone,Trailing 8+,Late Half
MTL,4,1,2.0,2.0,176,-24.0,0,Nothing,#10 D.Alexander rush middle for 1 yard gain to the BC01 (#33 E.Rugamba),6477,25-11	,Short (1-3),Red Zone,Trailing 8+,Late Half
MTL,4,2,1.0,1.0,161,-24.0,0,Nothing,#10 D.Alexander rush middle for 0 yards to the BC01 fumbled by #10 D.Alexander at BC01 forced by #46 B.Hladik recovered by BC #56 C.Covington at BC01 #56 C.Covington return 0 yards to the BC01 (#10 D.Alexander),6477,25-12	,Short (1-3),Red Zone,Trailing 8+,Late Half
BC,4,1,10.0,109.0,152,24.0,0,Nothing,"Shotgun #25 J.Antwi rush middle for 11 yards gain to the BC12 (#1 D.Sankey), 1ST DOWN",6477,26-1	,Long (8+),Own Deep,Leading 8+,Late Half
BC,4,1,10.0,98.0,130,24.0,1,Nothing,"Shotgun #7 C.Brice pass complete short left to #18 J.McInnis caught at BC18, for 8 yards to the BC20 (#12 N.Murray)",6477,26-2	,Long (8+),Own Deep,Leading 8+,Late Half
BC,4,2,2.0,90.0,105,24.0,0,Nothing,"Shotgun #25 J.Antwi rush middle for 4 yards gain to the BC24 (#95 D.Wiggan), 1ST DOWN",6477,26-3	,Short (1-3),Own Deep,Leading 8+,2-min
BC,4,1,10.0,86.0,80,24.0,0,Nothing,Shotgun #25 J.Antwi rush left for 5 yards gain to the BC29 (#26 T.Beverette),6477,26-4	,Long (8+),Own Deep,Leading 8+,2-min
BC,4,2,5.0,81.0,55,24.0,0,Nothing,"Shotgun #25 J.Antwi rush left for 26 yards gain to the BC55 (#24 M.Dequoy), 1ST DOWN",6477,26-5	,Medium (4-7),Own Deep,Leading 8+,2-min
OTT,1,1,10.0,96.0,1772,0.0,1,Nothing,"Shotgun #3 D.Brown pass complete short left to #0 B.Addison caught at OTT11, for 8 yards to the OTT22 (#11 B.Barlow)",6478,1-1	,Long (8+),Own Deep,Tied,Early Half
OTT,1,2,2.0,88.0,1732,0.0,0,Nothing,"Shotgun #0 B.Addison rush left for 9 yards gain to the OTT31 (#26 D.Talbert), out of bounds, 1ST DOWN",6478,1-2	,Short (1-3),Own Deep,Tied,Early Half
OTT,1,1,10.0,79.0,1691,0.0,1,Nothing,"Shotgun #3 D.Brown pass complete deep right to #15 D.Rhymes caught at HAM53, for 28 yards to the HAM51 (#23 R.Leonard), 1ST DOWN",6478,1-3	,Long (8+),Own Territory,Tied,Early Half
OTT,1,1,10.0,51.0,1650,0.0,0,Nothing,Shotgun #45 A.Gosselin rush middle for 3 yards gain to the HAM48 fumbled by #45 A.Gosselin at HAM48 forced by #0 R.Wilborn recovered by HAM #15 K.Wilson at HAM48 #15 K.Wilson return 0 yards to the HAM48 (#45 A.Gosselin),6478,1-4	,Long (8+),Midfield,Tied,Early Half
HAM,1,1,10.0,62.0,1629,0.0,1,Nothing,Shotgun #19 B.Mitchell pass incomplete short middle to #88 T.Ternowski thrown to HAM53,6478,2-1	,Long (8+),Own Territory,Tied,Early Half
HAM,1,2,10.0,62.0,1614,0.0,1,Nothing,Shotgun #19 B.Mitchell pass incomplete short right to #12 T.White thrown to OTT47 broken up by #29 A.McGhee,6478,2-2	,Long (8+),Own Territory,Tied,Early Half
OTT,1,1,10.0,95.0,1574,0.0,1,Nothing,Shotgun #3 D.Brown pass incomplete short left to #88 A.Miller thrown to OTT20,6478,3-1	,Long (8+),Own Deep,Tied,Early Half
OTT,1,2,10.0,95.0,1554,0.0,1,Nothing,Shotgun #3 D.Brown pass incomplete short middle to #15 D.Rhymes thrown to OTT33,6478,3-2	,Long (8+),Own Deep,Tied,Early Half
HAM,1,1,10.0,54.0,1521,0.0,0,Nothing,"Shotgun #5 G.Bell rush middle for 11 yards gain to the OTT43 (#38 D.Lamont), 1ST DOWN",6478,4-1	,Long (8+),Midfield,Tied,Early Half
HAM,1,1,10.0,43.0,1481,0.0,1,Nothing,"No Huddle-Shotgun #19 B.Mitchell pass complete deep right to #6 S.Dunbar Jr caught at OTT21, for 22 yards to the OTT21 (#38 D.Lamont), 1ST DOWN",6478,4-2	,Long (8+),Midfield,Tied,Early Half
HAM,1,1,10.0,21.0,1441,0.0,0,Nothing,No Huddle-Shotgun #5 G.Bell rush middle for 9 yards gain to the OTT12 (#28 F.Griffin),6478,4-3	,Long (8+),Opponent Territory,Tied,Early Half
HAM,1,2,1.0,12.0,1397,0.0,0,Nothing,"No Huddle #34 A.Milanovic-Litre rush middle for 2 yards gain to the OTT10 (#5 J.Santos-Knox), 1ST DOWN",6478,4-4	,Short (1-3),Red Zone,Tied,Early Half
HAM,1,1,10.0,10.0,1357,0.0,0,Nothing,No Huddle-Shotgun #5 G.Bell rush middle for 0 yards to the OTT10 (#38 D.Lamont),6478,4-5	,Long (8+),Red Zone,Tied,Early Half
HAM,1,2,10.0,10.0,1319,0.0,1,Nothing,No Huddle-Shotgun #19 B.Mitchell pass incomplete short middle to #76 D.Patmon thrown to OTT-08,6478,4-6	,Long (8+),Red Zone,Tied,Early Half
OTT,1,1,10.0,70.0,1291,-3.0,1,Nothing,"Shotgun #3 D.Brown pass complete short right to #23 J.Acklin caught at HAM53, for 22 yards to the HAM48 (#23 R.Leonard), 1ST DOWN",6478,5-1	,Long (8+),Own Territory,Trailing 1-7,Early Half
OTT,1,1,10.0,48.0,1250,-3.0,1,Nothing,"Shotgun #3 D.Brown pass complete short left to #0 B.Addison caught at HAM54, for 2 yards to the HAM46 (#92 D.Menard)",6478,5-2	,Long (8+),Midfield,Trailing 1-7,Early Half
OTT,1,2,8.0,46.0,1208,-3.0,1,Nothing,"Shotgun #3 D.Brown pass complete short left to #84 N.Mardner caught at HAM38, for 12 yards to the HAM34 (#15 K.Wilson), 1ST DOWN",6478,5-3	,Long (8+),Midfield,Trailing 1-7,Early Half
OTT,1,1,10.0,34.0,1178,-3.0,0,Nothing,Shotgun #0 B.Addison rush middle for 2 yards gain to the HAM32 (#8 D.Hendrix),6478,5-4	,Long (8+),Opponent Territory,Trailing 1-7,Early Half
OTT,1,2,8.0,32.0,1142,-3.0,1,Nothing,"Shotgun #3 D.Brown pass complete short middle to #88 A.Miller caught at HAM17, for 20 yards to the HAM12 (#24 R.Panabaker), 1ST DOWN",6478,5-5	,Long (8+),Opponent Territory,Trailing 1-7,Early Half
OTT,1,1,10.0,12.0,1109,-3.0,1,Nothing,Shotgun #3 D.Brown pass incomplete short left to #83 K.Pimpleton thrown to HAM-02,6478,5-6	,Long (8+),Red Zone,Trailing 1-7,Early Half
OTT,1,2,10.0,12.0,1089,-3.0,1,Touchdown,"Shotgun #3 D.Brown pass complete short right to #0 B.Addison caught at HAM05, for 12 yards to the HAM00 TOUCHDOWN, clock 03:03, 1ST DOWN",6478,5-7	,Long (8+),Red Zone,Trailing 1-7,Early Half
HAM,1,1,10.0,79.0,1057,-4.0,1,Nothing,"No Huddle #19 B.Mitchell pass complete short left to #85 K.Smith caught at HAM50, for 33 yards to the OTT46 (#43 D.Taylor), 1ST DOWN",6478,7-1	,Long (8+),Own Territory,Trailing 1-7,Early Half
HAM,1,1,10.0,46.0,1016,-4.0,0,Nothing,"No Huddle #5 G.Bell rush right for 11 yards gain to the OTT35 (#38 D.Lamont), 1ST DOWN. #49 J.Robinson injured on the play",6478,7-2	,Long (8+),Midfield,Trailing 1-7,Early Half
HAM,1,1,10.0,35.0,990,-4.0,1,Interception,Shotgun #19 B.Mitchell pass intercepted by #9 D.Webb at OTT-02 #9 D.Webb return 0 yards to the OTT-02 (#85 K.Smith),6478,7-3	,Long (8+),Opponent Territory,Trailing 1-7,Early Half
OTT,1,1,10.0,80.0,967,4.0,0,Nothing,Shotgun #0 B.Addison rush middle for 8 yards gain to the OTT38 (#0 R.Wilborn),6478,8-1	,Long (8+),Own Territory,Leading 1-7,Early Half
OTT,1,2,2.0,72.0,933,4.0,0,Nothing,Shotgun #0 B.Addison rush middle for 1 yard loss to the OTT37 (#75 N.Usher),6478,8-2	,Short (1-3),Own Territory,Leading 1-7,Early Half
HAM,2,1,10.0,81.0,892,-4.0,1,Nothing,Shotgun #19 B.Mitchell pass incomplete short right to #6 S.Dunbar Jr thrown to HAM36,6478,9-1	,Long (8+),Own Deep,Trailing 1-7,Early Half
HAM,2,2,10.0,81.0,871,-4.0,1,Nothing,Shotgun #19 B.Mitchell pass incomplete short right to #4 B.O'Leary-Orange thrown to HAM30,6478,9-2	,Long (8+),Own Deep,Trailing 1-7,Early Half
OTT,2,1,10.0,67.0,830,4.0,1,Nothing,"Shotgun #3 D.Brown pass complete deep middle to #83 K.Pimpleton caught at HAM25, for 51 yards to the HAM16 (#22 W.Sunderland), 1ST DOWN",6478,10-1	,Long (8+),Own Territory,Leading 1-7,Early Half
OTT,2,1,10.0,16.0,783,4.0,1,Nothing,Shotgun #3 D.Brown pass incomplete short middle to #15 D.Rhymes thrown to HAM10 broken up by #0 R.Wilborn,6478,10-2	,Long (8+),Red Zone,Leading 1-7,Early Half
OTT,2,2,10.0,16.0,763,4.0,1,Nothing,Shotgun #3 D.Brown pass incomplete short right to #83 K.Pimpleton thrown to HAM00,6478,10-3	,Long (8+),Red Zone,Leading 1-7,Early Half
HAM,2,1,10.0,70.0,742,-7.0,0,Nothing,Shotgun #5 G.Bell rush middle for 1 yard gain to the HAM41 (#58 B.Carter),6478,11-1	,Long (8+),Own Territory,Trailing 1-7,Early Half
HAM,2,2,9.0,69.0,707,-7.0,1,Nothing,Shotgun #19 B.Mitchell pass incomplete short middle to #12 T.White thrown to HAM52,6478,11-2	,Long (8+),Own Territory,Trailing 1-7,Early Half
OTT,2,1,10.0,64.0,668,7.0,1,Nothing,"Shotgun #3 D.Brown pass complete short right to #83 K.Pimpleton caught at HAM50, for 20 yards to the HAM44 (#20 D.Thomas), 1ST DOWN",6478,12-1	,Long (8+),Own Territory,Leading 1-7,Early Half
OTT,2,1,10.0,44.0,628,7.0,1,Nothing,Shotgun #3 D.Brown pass incomplete short right to #45 A.Gosselin thrown to HAM44,6478,12-2	,Long (8+),Midfield,Leading 1-7,Early Half
OTT,2,2,10.0,44.0,602,7.0,1,Interception,"Shotgun #3 D.Brown pass intercepted by #26 D.Talbert at HAM20 #26 D.Talbert return 38 yards to the OTT52 (#0 B.Addison), out of bounds",6478,12-3	,Long (8+),Midfield,Leading 1-7,Early Half
HAM,2,1,10.0,52.0,578,-7.0,1,Nothing,"No Huddle-Shotgun #19 B.Mitchell pass complete short left to #6 S.Dunbar Jr caught at OTT40, for 18 yards to the OTT34 (#37 B.Dandridge), 1ST DOWN",6478,13-1	,Long (8+),Midfield,Trailing 1-7,Late Half
HAM,2,1,10.0,34.0,540,-7.0,1,Nothing,"No Huddle-Shotgun #19 B.Mitchell pass complete short left to #80 I.Wooden caught at OTT37, for 12 yards to the OTT22 (#90 C.Laing), 1ST DOWN",6478,13-2	,Long (8+),Opponent Territory,Trailing 1-7,Late Half
HAM,2,1,10.0,22.0,491,-7.0,0,Nothing,No Huddle-Shotgun #5 G.Bell rush middle for 8 yards gain to the OTT14 (#22 A.Frye),6478,13-3	,Long (8+),Opponent Territory,Trailing 1-7,Late Half
HAM,2,2,2.0,14.0,449,-7.0,0,Nothing,No Huddle #34 A.Milanovic-Litre rush middle for 1 yard gain to the OTT13 (#94 L.Mauldin IV),6478,13-4	,Short (1-3),Red Zone,Trailing 1-7,Late Half
HAM,2,3,1.0,13.0,417,-7.0,0,Nothing,"No Huddle #34 A.Milanovic-Litre rush middle for 1 yard gain to the OTT12 (#5 J.Santos-Knox), 1ST DOWN",6478,13-5	,Short (1-3),Red Zone,Trailing 1-7,Late Half
HAM,2,1,10.0,12.0,359,-7.0,1,Touchdown,"No Huddle-Shotgun #19 B.Mitchell pass complete deep right to #85 K.Smith caught at OTT-12, for 12 yards to the OTT00 TOUCHDOWN, clock 05:59, 1ST DOWN",6478,13-6	,Long (8+),Red Zone,Trailing 1-7,Late Half
OTT,2,1,10.0,74.0,317,0.0,1,Nothing,"Shotgun #3 D.Brown pass complete deep middle to #15 D.Rhymes caught at HAM50, for 29 yards to the HAM45 (#30 S.Katsantonis), 1ST DOWN",6478,15-1	,Long (8+),Own Territory,Tied,Late Half
OTT,2,1,10.0,45.0,277,0.0,0,Nothing,Shotgun #0 B.Addison rush left for 8 yards gain to the HAM37 (#30 S.Katsantonis),6478,15-2	,Long (8+),Midfield,Tied,Late Half
OTT,2,2,2.0,37.0,246,0.0,1,Nothing,"Shotgun #3 D.Brown pass complete short right to #0 B.Addison caught at HAM32, for 11 yards to the HAM26 (#22 W.Sunderland), out of bounds, 1ST DOWN",6478,15-3	,Short (1-3),Opponent Territory,Tied,Late Half
OTT,2,1,10.0,26.0,219,0.0,0,Nothing,Shotgun #0 B.Addison rush middle for 2 yards gain to the HAM24 (#8 D.Hendrix),6478,15-4	,Long (8+),Opponent Territory,Tied,Late Half
OTT,2,2,8.0,24.0,178,0.0,1,Nothing,Shotgun #3 D.Brown pass incomplete deep left to #84 N.Mardner thrown to HAM-13,6478,15-5	,Long (8+),Opponent Territory,Tied,Late Half
HAM,2,1,10.0,70.0,159,-3.0,1,Nothing,"No Huddle-Shotgun #19 B.Mitchell pass complete short right to #6 S.Dunbar Jr caught at HAM47, for 8 yards to the HAM48 (#22 A.Frye), out of bounds",6478,16-1	,Long (8+),Own Territory,Trailing 1-7,Late Half
HAM,2,2,2.0,62.0,154,-3.0,0,Nothing,"No Huddle-Shotgun #34 A.Milanovic-Litre rush middle for 5 yards gain to the HAM53 (#28 F.Griffin), 1ST DOWN",6478,16-2	,Short (1-3),Own Territory,Trailing 1-7,Late Half
HAM,2,1,10.0,57.0,131,-3.0,1,Nothing,"No Huddle-Shotgun #19 B.Mitchell pass complete short left to #76 D.Patmon caught at OTT50, for 18 yards to the OTT39 (#38 D.Lamont), 1ST DOWN",6478,16-3	,Long (8+),Midfield,Trailing 1-7,Late Half
HAM,2,1,10.0,39.0,115,-3.0,1,Nothing,"No Huddle-Shotgun #19 B.Mitchell pass complete short left to #6 S.Dunbar Jr caught at OTT28, for 11 yards to the OTT28 (#37 B.Dandridge), out of bounds, 1ST DOWN",6478,16-4	,Long (8+),Opponent Territory,Trailing 1-7,2-min
HAM,2,1,10.0,28.0,107,-3.0,1,Nothing,No Huddle-Shotgun #19 B.Mitchell pass incomplete short middle to #12 T.White thrown to OTT17,6478,16-5	,Long (8+),Opponent Territory,Trailing 1-7,2-min
HAM,2,2,10.0,28.0,102,-3.0,1,Nothing,"No Huddle-Shotgun #19 B.Mitchell pass complete short left to #5 G.Bell caught at OTT29, for 1 yard loss to the OTT29 (#28 F.Griffin)",6478,16-6	,Long (8+),Opponent Territory,Trailing 1-7,2-min
OTT,2,1,10.0,70.0,76,0.0,1,Penalty,"Shotgun #3 D.Brown pass incomplete short left to #23 J.Acklin thrown to HAM53 PENALTY HAM Illegal contact (#27 J.Moxey) 10 yards from OTT40 to OTT50, 1ST DOWN. NO PLAY",6478,17-1	,Long (8+),Own Territory,Tied,2-min
OTT,2,1,10.0,60.0,65,0.0,1,Nothing,"Shotgun #3 D.Brown pass complete short right to #0 B.Addison caught at OTT43, for 8 yards to the HAM52 (#30 S.Katsantonis)",6478,17-2	,Long (8+),Midfield,Tied,2-min
OTT,2,2,2.0,52.0,34,0.0,0,Nothing,"Shotgun #18 D.Crum rush right for 42 yards gain to the HAM10 (#23 R.Leonard), out of bounds, 1ST DOWN",6478,17-3	,Short (1-3),Midfield,Tied,2-min
OTT,2,1,10.0,10.0,31,0.0,1,Nothing,"Shotgun #3 D.Brown pass complete short middle to #15 D.Rhymes caught at HAM05, for 6 yards to the HAM04 (#15 K.Wilson)",6478,17-4	,Long (8+),Red Zone,Tied,2-min
OTT,2,2,4.0,4.0,17,0.0,1,Touchdown,"No Huddle-Shotgun #3 D.Brown pass complete short middle to #23 J.Acklin caught at HAM-04, for 4 yards to the HAM00 TOUCHDOWN, clock 00:15, 1ST DOWN",6478,17-5	,Medium (4-7),Red Zone,Tied,2-min
HAM,2,1,10.0,59.0,8,-7.0,1,LossOfYards,Shotgun #19 B.Mitchell sacked for loss of 10 yards to the HAM41 (#94 L.Mauldin IV),6478,19-1	,Long (8+),Midfield,Trailing 1-7,2-min
HAM,3,1,15.0,65.0,1721,-7.0,1,Nothing,"Shotgun #19 B.Mitchell pass complete short left to #34 A.Milanovic-Litre caught at HAM47, for 17 yards to the OTT48 (#38 D.Lamont), 1ST DOWN",6478,21-2	,Long (8+),Own Territory,Trailing 1-7,Early Half
HAM,3,1,10.0,48.0,1685,-7.0,1,Nothing,"Shotgun #19 B.Mitchell pass complete short right to #76 D.Patmon caught at OTT43, for 8 yards to the OTT40 (#28 F.Griffin)",6478,21-3	,Long (8+),Midfield,Trailing 1-7,Early Half
