possession_team,down,distance_bucket,field_bucket,score_bucket,time_bucket,plays,pass_prob_hist,avg_yards,avg_yards_to_endzone,avg_score_diff,avg_seconds_in_half,league_plays,league_pass_prob_hist,pass_prob_delta_vs_league
BC,2,Medium (4-7),Own Territory,Trailing 1-7,2-min,1,0.0,6.0,66.0,-6.0,114.0,11,0.6363636363636364,-0.6363636363636364
BC,2,Medium (4-7),Own Territory,Trailing 1-7,Early Half,6,1.0,5.5,69.66666666666667,-3.3333333333333335,1123.8333333333333,79,0.8860759493670886,0.11392405063291144
BC,2,Medium (4-7),Own Territory,Trailing 1-7,Late Half,4,1.0,6.25,71.75,-4.75,387.0,21,0.9523809523809523,0.04761904761904767
BC,2,Medium (4-7),Own Territory,Trailing 8+,2-min,1,0.0,6.0,70.0,-25.0,57.0,11,0.9090909090909091,-0.9090909090909091
BC,2,Medium (4-7),Own Territory,Trailing 8+,Early Half,6,0.8333333333333334,5.166666666666667,66.33333333333333,-17.666666666666668,1161.5,42,0.8571428571428571,-0.023809523809523725
BC,2,Medium (4-7),Own Territory,Trailing 8+,Late Half,2,1.0,7.0,72.0,-28.0,230.0,20,0.95,0.050000000000000044
BC,2,Medium (4-7),Red Zone,Leading 1-7,Early Half,7,1.0,5.285714285714286,8.857142857142858,6.0,1324.4285714285713,23,0.9130434782608695,0.08695652173913049
BC,2,Medium (4-7),Red Zone,Leading 1-7,Late Half,1,1.0,5.0,9.0,2.0,363.0,11,0.7272727272727273,0.2727272727272727
BC,2,Medium (4-7),Red Zone,Leading 8+,2-min,2,0.0,6.0,15.0,12.5,75.0,5,0.2,-0.2
BC,2,Medium (4-7),Red Zone,Leading 8+,Early Half,2,1.0,7.0,8.5,16.0,766.0,12,0.8333333333333334,0.16666666666666663
BC,2,Medium (4-7),Red Zone,Leading 8+,Late Half,3,1.0,5.666666666666667,15.333333333333334,12.333333333333334,359.0,14,0.7142857142857143,0.2857142857142857
BC,2,Medium (4-7),Red Zone,Tied,Early Half,1,1.0,4.0,14.0,0.0,1194.0,17,0.7647058823529411,0.23529411764705888
BC,2,Medium (4-7),Red Zone,Trailing 1-7,2-min,1,1.0,4.0,6.0,-3.0,18.0,3,1.0,0.0
BC,2,Medium (4-7),Red Zone,Trailing 1-7,Early Half,3,1.0,5.666666666666667,8.666666666666666,-3.6666666666666665,921.0,22,0.8181818181818182,0.18181818181818177
BC,2,Medium (4-7),Red Zone,Trailing 8+,Early Half,1,1.0,6.0,13.0,-12.0,669.0,17,0.8235294117647058,0.17647058823529416
BC,2,Short (1-3),Midfield,Leading 1-7,Early Half,2,0.0,1.0,49.5,3.5,1363.0,21,0.09523809523809523,-0.09523809523809523
BC,2,Short (1-3),Midfield,Leading 1-7,Late Half,1,0.0,2.0,52.0,6.0,269.0,14,0.14285714285714285,-0.14285714285714285
BC,2,Short (1-3),Midfield,Leading 8+,2-min,1,0.0,3.0,60.0,26.0,73.0,6,0.16666666666666666,-0.16666666666666666
BC,2,Short (1-3),Midfield,Leading 8+,Early Half,2,0.5,2.5,51.0,18.0,1152.0,15,0.3333333333333333,0.16666666666666669
BC,2,Short (1-3),Midfield,Leading 8+,Late Half,2,0.5,2.0,52.5,13.5,229.5,7,0.42857142857142855,0.07142857142857145
BC,2,Short (1-3),Midfield,Tied,Early Half,3,0.3333333333333333,2.6666666666666665,55.666666666666664,0.0,1633.3333333333333,29,0.3103448275862069,0.02298850574712641
BC,2,Short (1-3),Midfield,Tied,Late Half,1,0.0,1.0,53.0,0.0,579.0,3,0.3333333333333333,-0.3333333333333333
BC,2,Short (1-3),Midfield,Trailing 1-7,2-min,1,0.0,1.0,55.0,-4.0,113.0,8,0.625,-0.625
BC,2,Short (1-3),Midfield,Trailing 1-7,Early Half,4,0.0,1.5,47.25,-6.0,1088.25,32,0.3125,-0.3125
BC,2,Short (1-3),Midfield,Trailing 1-7,Late Half,2,0.5,2.0,48.5,-6.0,200.5,13,0.46153846153846156,0.038461538461538436
BC,2,Short (1-3),Midfield,Trailing 8+,2-min,1,1.0,3.0,44.0,-17.0,22.0,13,0.6923076923076923,0.3076923076923077
BC,2,Short (1-3),Midfield,Trailing 8+,Late Half,2,0.5,2.0,44.0,-9.5,256.5,18,0.5,0.0
BC,2,Short (1-3),Opponent Territory,Leading 1-7,Early Half,1,0.0,2.0,38.0,4.0,1266.0,12,0.16666666666666666,-0.16666666666666666
BC,2,Short (1-3),Opponent Territory,Leading 1-7,Late Half,1,1.0,2.0,25.0,3.0,568.0,11,0.2727272727272727,0.7272727272727273
BC,2,Short (1-3),Opponent Territory,Leading 8+,2-min,1,1.0,1.0,37.0,13.0,16.0,2,0.5,0.5
BC,2,Short (1-3),Opponent Territory,Tied,Early Half,5,0.2,1.2,29.0,0.0,1632.6,18,0.16666666666666666,0.033333333333333354
BC,2,Short (1-3),Opponent Territory,Trailing 1-7,2-min,1,0.0,1.0,30.0,-4.0,73.0,3,0.3333333333333333,-0.3333333333333333
BC,2,Short (1-3),Opponent Territory,Trailing 8+,Early Half,1,1.0,2.0,22.0,-28.0,1152.0,9,0.3333333333333333,0.6666666666666667
BC,2,Short (1-3),Own Deep,Leading 1-7,Early Half,4,0.5,2.0,82.5,3.0,1032.25,13,0.15384615384615385,0.34615384615384615
BC,2,Short (1-3),Own Deep,Leading 8+,2-min,2,0.0,2.5,88.0,18.5,106.5,2,0.0,0.0
BC,2,Short (1-3),Own Deep,Leading 8+,Early Half,1,0.0,3.0,86.0,8.0,1323.0,9,0.0,0.0
BC,2,Short (1-3),Own Deep,Tied,Early Half,1,0.0,1.0,101.0,0.0,1735.0,9,0.0,0.0
BC,2,Short (1-3),Own Deep,Trailing 1-7,Early Half,1,0.0,2.0,85.0,-7.0,858.0,12,0.3333333333333333,-0.3333333333333333
BC,2,Short (1-3),Own Deep,Trailing 1-7,Late Half,1,1.0,3.0,85.0,-4.0,192.0,6,0.5,0.5
BC,2,Short (1-3),Own Deep,Trailing 8+,2-min,1,0.0,1.0,107.0,-31.0,47.0,2,0.5,-0.5
BC,2,Short (1-3),Own Territory,Leading 1-7,Early Half,4,0.0,2.0,65.25,4.25,1029.0,33,0.12121212121212122,-0.12121212121212122
BC,2,Short (1-3),Own Territory,Leading 1-7,Late Half,2,0.0,1.0,69.5,6.0,256.0,19,0.10526315789473684,-0.10526315789473684
BC,2,Short (1-3),Own Territory,Leading 8+,2-min,1,1.0,3.0,74.0,13.0,73.0,7,0.5714285714285714,0.4285714285714286
BC,2,Short (1-3),Own Territory,Leading 8+,Early Half,4,0.25,2.25,70.75,15.0,1196.25,25,0.2,0.04999999999999999
BC,2,Short (1-3),Own Territory,Leading 8+,Late Half,1,0.0,1.0,61.0,20.0,193.0,8,0.25,-0.25
BC,2,Short (1-3),Own Territory,Tied,2-min,1,1.0,2.0,73.0,0.0,47.0,4,0.75,0.25
BC,2,Short (1-3),Own Territory,Tied,Early Half,4,0.0,1.75,68.0,0.0,1409.75,24,0.08333333333333333,-0.08333333333333333
BC,2,Short (1-3),Own Territory,Trailing 1-7,Early Half,8,0.125,2.0,64.125,-4.875,1126.25,38,0.34210526315789475,-0.21710526315789475
BC,2,Short (1-3),Own Territory,Trailing 8+,Late Half,2,0.5,2.0,67.0,-8.5,343.5,21,0.3333333333333333,0.16666666666666669
BC,2,Short (1-3),Red Zone,Leading 1-7,Early Half,1,1.0,3.0,3.0,1.0,743.0,16,0.1875,0.8125
BC,2,Short (1-3),Red Zone,Leading 8+,2-min,1,0.0,3.0,3.0,16.0,115.0,4,0.0,0.0
BC,2,Short (1-3),Red Zone,Leading 8+,Early Half,1,0.0,2.0,20.0,10.0,665.0,7,0.0,0.0
BC,2,Short (1-3),Red Zone,Leading 8+,Late Half,2,0.5,2.0,9.0,13.0,335.0,4,0.25,0.25
BC,2,Short (1-3),Red Zone,Tied,Early Half,2,0.0,1.5,7.5,0.0,1348.0,10,0.1,-0.1
BC,2,Short (1-3),Red Zone,Trailing 1-7,2-min,1,0.0,2.0,14.0,-7.0,60.0,9,0.2222222222222222,-0.2222222222222222
BC,2,Short (1-3),Red Zone,Trailing 1-7,Late Half,1,0.0,1.0,1.0,-5.0,143.0,9,0.2222222222222222,-0.2222222222222222
BC,2,Short (1-3),Red Zone,Trailing 8+,Early Half,2,0.0,2.0,11.5,-11.0,869.0,12,0.16666666666666666,-0.16666666666666666
BC,3,Long (8+),Midfield,Leading 8+,2-min,1,1.0,10.0,55.0,9.0,3.0,1,1.0,0.0
BC,3,Long (8+),Midfield,Trailing 8+,2-min,2,1.0,22.0,53.0,-12.5,62.0,4,0.75,0.25
BC,3,Long (8+),Opponent Territory,Trailing 8+,2-min,1,1.0,10.0,24.0,-21.0,117.0,3,1.0,0.0
BC,3,Long (8+),Opponent Territory,Trailing 8+,Late Half,1,1.0,10.0,38.0,-31.0,295.0,3,1.0,0.0
BC,3,Long (8+),Own Deep,Trailing 1-7,2-min,1,1.0,24.0,109.0,-2.0,94.0,2,1.0,0.0
BC,3,Long (8+),Red Zone,Trailing 8+,Late Half,1,1.0,10.0,15.0,-17.0,279.0,4,1.0,0.0
BC,3,Medium (4-7),Midfield,Trailing 8+,Early Half,2,1.0,7.0,45.0,-16.0,889.0,3,1.0,0.0
BC,3,Medium (4-7),Opponent Territory,Leading 1-7,Early Half,1,1.0,5.0,40.0,2.0,623.0,1,1.0,0.0
BC,3,Short (1-3),Midfield,Leading 1-7,Early Half,1,1.0,1.0,54.0,3.0,1329.0,10,0.2,0.8
BC,3,Short (1-3),Midfield,Trailing 1-7,Late Half,1,0.0,1.0,49.0,-5.0,270.0,7,0.0,0.0
BC,3,Short (1-3),Midfield,Trailing 8+,Late Half,1,1.0,2.0,43.0,-9.0,303.0,8,0.5,0.5
BC,3,Short (1-3),Opponent Territory,Leading 1-7,Early Half,2,0.0,1.0,32.5,4.0,852.0,5,0.0,0.0
BC,3,Short (1-3),Opponent Territory,Leading 1-7,Late Half,1,0.0,1.0,28.0,4.0,329.0,4,0.0,0.0
BC,3,Short (1-3),Opponent Territory,Leading 8+,2-min,1,0.0,1.0,26.0,11.0,105.0,3,0.0,0.0
BC,3,Short (1-3),Opponent Territory,Leading 8+,Early Half,1,0.0,1.0,35.0,14.0,632.0,3,0.0,0.0
BC,3,Short (1-3),Opponent Territory,Trailing 8+,Early Half,1,1.0,2.0,22.0,-28.0,1130.0,5,0.4,0.6
BC,3,Short (1-3),Own Deep,Trailing 8+,2-min,1,0.0,1.0,86.0,-9.0,75.0,2,0.5,-0.5
BC,3,Short (1-3),Own Territory,Leading 1-7,2-min,1,0.0,1.0,65.0,7.0,55.0,2,0.0,0.0
BC,3,Short (1-3),Own Territory,Leading 1-7,Late Half,1,0.0,1.0,61.0,4.0,447.0,4,0.0,0.0
BC,3,Short (1-3),Own Territory,Trailing 8+,2-min,1,0.0,1.0,65.0,-25.0,40.0,4,0.5,-0.5
BC,3,Short (1-3),Own Territory,Trailing 8+,Early Half,2,0.0,1.0,65.0,-11.0,1517.0,7,0.0,0.0
BC,3,Short (1-3),Red Zone,Trailing 8+,Early Half,1,0.0,1.0,1.0,-10.0,951.0,5,0.2,-0.2
BC,3,Short (1-3),Red Zone,Trailing 8+,Late Half,2,0.0,1.5,18.5,-12.5,240.0,7,0.2857142857142857,-0.2857142857142857
CGY,1,Long (8+),Midfield,Leading 1-7,2-min,1,0.0,10.0,43.0,1.0,68.0,33,0.48484848484848486,-0.48484848484848486
CGY,1,Long (8+),Midfield,Leading 1-7,Early Half,14,0.21428571428571427,10.0,52.642857142857146,2.5714285714285716,1016.2857142857143,166,0.5180722891566265,-0.3037865748709122
CGY,1,Long (8+),Midfield,Leading 1-7,Late Half,17,0.6470588235294118,11.470588235294118,52.294117647058826,3.4705882352941178,369.5882352941176,97,0.5154639175257731,0.13159490600363866
CGY,1,Long (8+),Midfield,Leading 8+,2-min,3,0.6666666666666666,10.0,54.0,9.333333333333334,94.66666666666667,47,0.574468085106383,0.0921985815602836
CGY,1,Long (8+),Midfield,Leading 8+,Early Half,6,0.5,10.0,50.5,9.833333333333334,1152.6666666666667,118,0.5677966101694916,-0.06779661016949157
CGY,1,Long (8+),Midfield,Leading 8+,Late Half,2,0.5,10.0,55.5,13.5,197.0,44,0.5909090909090909,-0.09090909090909094
CGY,1,Long (8+),Midfield,Tied,Early Half,15,0.4666666666666667,10.0,52.4,0.0,1264.2,146,0.5068493150684932,-0.040182648401826504
CGY,1,Long (8+),Midfield,Tied,Late Half,1,1.0,10.0,47.0,0.0,405.0,18,0.6666666666666666,0.33333333333333337
CGY,1,Long (8+),Midfield,Trailing 1-7,2-min,7,0.7142857142857143,10.0,51.857142857142854,-3.4285714285714284,58.285714285714285,68,0.8970588235294118,-0.1827731092436975
CGY,1,Long (8+),Midfield,Trailing 1-7,Early Half,28,0.6071428571428571,10.535714285714286,52.535714285714285,-3.857142857142857,1179.5714285714287,219,0.5981735159817352,0.008969341161121913
CGY,1,Long (8+),Midfield,Trailing 1-7,Late Half,5,0.8,10.0,51.4,-3.2,431.0,87,0.6206896551724138,0.17931034482758623
CGY,1,Long (8+),Midfield,Trailing 8+,2-min,8,1.0,10.0,49.625,-22.0,49.25,69,0.8985507246376812,0.10144927536231885
CGY,1,Long (8+),Midfield,Trailing 8+,Early Half,19,0.5263157894736842,10.0,53.63157894736842,-14.789473684210526,1098.7894736842106,152,0.6710526315789473,-0.14473684210526316
CGY,1,Long (8+),Midfield,Trailing 8+,Late Half,9,0.5555555555555556,10.555555555555555,52.0,-16.555555555555557,320.44444444444446,96,0.7708333333333334,-0.2152777777777778
CGY,1,Long (8+),Opponent Territory,Leading 1-7,2-min,1,1.0,10.0,35.0,1.0,52.0,18,0.6111111111111112,0.38888888888888884
CGY,1,Long (8+),Opponent Territory,Leading 1-7,Early Half,5,0.8,10.0,28.8,3.0,1199.2,91,0.6043956043956044,0.1956043956043957
CGY,1,Long (8+),Opponent Territory,Leading 1-7,Late Half,7,0.5714285714285714,10.0,30.857142857142858,3.142857142857143,328.0,55,0.45454545454545453,0.11688311688311687
CGY,1,Long (8+),Opponent Territory,Leading 8+,2-min,1,0.0,10.0,38.0,15.0,33.0,29,0.6206896551724138,-0.6206896551724138
CGY,1,Long (8+),Opponent Territory,Leading 8+,Early Half,5,0.6,10.0,31.0,10.4,1201.4,74,0.527027027027027,0.072972972972973
CGY,1,Long (8+),Opponent Territory,Leading 8+,Late Half,3,0.0,10.0,34.333333333333336,12.0,310.6666666666667,42,0.40476190476190477,-0.40476190476190477
CGY,1,Long (8+),Opponent Territory,Tied,Early Half,12,0.5833333333333334,10.833333333333334,31.25,0.0,1180.1666666666667,85,0.5529411764705883,0.0303921568627451
CGY,1,Long (8+),Opponent Territory,Tied,Late Half,3,0.6666666666666666,10.0,30.666666666666668,0.0,313.6666666666667,12,0.6666666666666666,0.0
CGY,1,Long (8+),Opponent Territory,Trailing 1-7,2-min,3,1.0,10.0,29.0,-4.333333333333333,23.333333333333332,39,0.8205128205128205,0.17948717948717952
CGY,1,Long (8+),Opponent Territory,Trailing 1-7,Early Half,18,0.5555555555555556,10.277777777777779,33.666666666666664,-4.0,1003.8888888888889,136,0.5808823529411765,-0.025326797385620936
CGY,1,Long (8+),Opponent Territory,Trailing 1-7,Late Half,4,0.5,10.0,34.5,-4.25,310.75,52,0.5576923076923077,-0.05769230769230771
CGY,1,Long (8+),Opponent Territory,Trailing 8+,2-min,4,0.75,10.0,31.0,-16.5,62.25,44,0.8863636363636364,-0.13636363636363635
CGY,1,Long (8+),Opponent Territory,Trailing 8+,Early Half,16,0.6875,10.0,32.1875,-18.0,1127.4375,91,0.7032967032967034,-0.01579670329670335
CGY,1,Long (8+),Opponent Territory,Trailing 8+,Late Half,8,0.875,10.625,34.75,-17.625,368.5,71,0.7887323943661971,0.08626760563380287
CGY,1,Long (8+),Own Deep,Leading 1-7,2-min,3,0.3333333333333333,10.0,91.66666666666667,3.3333333333333335,48.666666666666664,17,0.35294117647058826,-0.019607843137254943
CGY,1,Long (8+),Own Deep,Leading 1-7,Early Half,14,0.5,10.0,88.35714285714286,3.2142857142857144,1129.357142857143,131,0.5038167938931297,-0.003816793893129722
CGY,1,Long (8+),Own Deep,Leading 1-7,Late Half,3,0.6666666666666666,10.0,88.66666666666667,4.0,314.6666666666667,44,0.3409090909090909,0.32575757575757575
CGY,1,Long (8+),Own Deep,Leading 8+,2-min,2,0.0,10.0,94.0,13.0,62.0,14,0.21428571428571427,-0.21428571428571427
CGY,1,Long (8+),Own Deep,Leading 8+,Early Half,6,0.5,10.0,90.33333333333333,11.166666666666666,1298.5,67,0.5074626865671642,-0.007462686567164201
CGY,1,Long (8+),Own Deep,Leading 8+,Late Half,2,0.5,10.0,86.5,15.0,497.0,47,0.3617021276595745,0.1382978723404255
CGY,1,Long (8+),Own Deep,Tied,2-min,1,0.0,10.0,88.0,0.0,31.0,8,0.625,-0.625
CGY,1,Long (8+),Own Deep,Tied,Early Half,8,0.625,10.0,91.25,0.0,1567.125,88,0.5909090909090909,0.03409090909090906
CGY,1,Long (8+),Own Deep,Trailing 1-7,Early Half,6,0.8333333333333334,10.0,87.5,-3.3333333333333335,1177.8333333333333,103,0.5145631067961165,0.31877022653721687
CGY,1,Long (8+),Own Deep,Trailing 1-7,Late Half,5,0.8,10.0,90.4,-5.6,401.6,60,0.7333333333333333,0.06666666666666676
CGY,1,Long (8+),Own Deep,Trailing 8+,2-min,7,0.7142857142857143,10.0,89.14285714285714,-16.714285714285715,56.57142857142857,39,0.7948717948717948,-0.08058608058608052
CGY,1,Long (8+),Own Deep,Trailing 8+,Early Half,12,0.5833333333333334,10.0,89.08333333333333,-13.166666666666666,1170.4166666666667,84,0.6309523809523809,-0.04761904761904756
CGY,1,Long (8+),Own Deep,Trailing 8+,Late Half,5,0.8,10.0,88.8,-14.8,256.6,48,0.7291666666666666,0.07083333333333341
CGY,1,Long (8+),Own Territory,Leading 1-7,2-min,5,0.6,10.0,68.2,3.6,71.0,35,0.6285714285714286,-0.02857142857142858
CGY,1,Long (8+),Own Territory,Leading 1-7,Early Half,29,0.4482758620689655,10.344827586206897,69.89655172413794,2.6551724137931036,1134.9655172413793,236,0.5254237288135594,-0.07714786674459384
CGY,1,Long (8+),Own Territory,Leading 1-7,Late Half,12,0.75,10.833333333333334,70.16666666666667,2.8333333333333335,331.8333333333333,106,0.5849056603773585,0.16509433962264153
CGY,1,Long (8+),Own Territory,Leading 8+,Early Half,9,0.4444444444444444,10.0,70.66666666666667,11.555555555555555,1346.4444444444443,146,0.541095890410959,-0.09665144596651454
CGY,1,Long (8+),Own Territory,Leading 8+,Late Half,4,0.75,11.25,73.5,11.5,288.75,77,0.45454545454545453,0.29545454545454547
CGY,1,Long (8+),Own Territory,Tied,Early Half,30,0.4666666666666667,10.0,71.1,0.0,1486.8,206,0.587378640776699,-0.12071197411003232
CGY,1,Long (8+),Own Territory,Tied,Late Half,3,0.6666666666666666,15.0,69.0,0.0,314.6666666666667,26,0.6923076923076923,-0.02564102564102566
CGY,1,Long (8+),Own Territory,Trailing 1-7,2-min,6,0.8333333333333334,10.0,70.66666666666667,-4.333333333333333,66.83333333333333,58,0.8103448275862069,0.02298850574712652
CGY,1,Long (8+),Own Territory,Trailing 1-7,Early Half,36,0.5555555555555556,10.0,71.02777777777777,-3.5277777777777777,1223.25,316,0.5822784810126582,-0.026722925457102642
CGY,1,Long (8+),Own Territory,Trailing 1-7,Late Half,15,0.8,10.666666666666666,69.33333333333333,-3.933333333333333,340.73333333333335,127,0.7401574803149606,0.0598425196850394
CGY,1,Long (8+),Own Territory,Trailing 8+,2-min,16,0.8125,10.625,70.625,-13.5625,53.75,73,0.8493150684931506,-0.03681506849315064
CGY,1,Long (8+),Own Territory,Trailing 8+,Early Half,33,0.696969696969697,10.0,70.51515151515152,-14.969696969696969,1176.7878787878788,205,0.6487804878048781,0.04818920916481895
CGY,1,Long (8+),Own Territory,Trailing 8+,Late Half,18,0.6666666666666666,10.0,68.66666666666667,-17.666666666666668,342.72222222222223,129,0.7596899224806202,-0.09302325581395354
CGY,1,Long (8+),Red Zone,Leading 1-7,2-min,1,1.0,10.0,13.0,1.0,42.0,9,0.6666666666666666,0.33333333333333337
CGY,1,Long (8+),Red Zone,Leading 1-7,Early Half,4,0.5,10.0,14.0,3.5,1259.0,47,0.5319148936170213,-0.03191489361702127
CGY,1,Long (8+),Red Zone,Leading 1-7,Late Half,5,0.6,10.0,17.6,2.8,437.2,35,0.45714285714285713,0.14285714285714285
CGY,1,Long (8+),Red Zone,Leading 8+,Early Half,2,0.5,10.0,14.5,8.0,1071.0,30,0.6,-0.09999999999999998
CGY,1,Long (8+),Red Zone,Tied,Early Half,4,0.75,10.0,12.5,0.0,1103.0,52,0.5961538461538461,0.15384615384615385
CGY,1,Long (8+),Red Zone,Tied,Late Half,1,1.0,10.0,18.0,0.0,540.0,3,0.6666666666666666,0.33333333333333337
CGY,1,Long (8+),Red Zone,Trailing 1-7,2-min,1,1.0,10.0,19.0,-5.0,17.0,18,0.8333333333333334,0.16666666666666663
CGY,1,Long (8+),Red Zone,Trailing 1-7,Early Half,2,0.5,10.0,12.0,-6.5,988.0,52,0.6153846153846154,-0.11538461538461542
CGY,1,Long (8+),Red Zone,Trailing 1-7,Late Half,2,0.5,10.0,11.5,-4.5,450.5,21,0.6190476190476191,-0.11904761904761907
CGY,1,Long (8+),Red Zone,Trailing 8+,2-min,2,1.0,10.0,18.0,-13.5,10.0,16,0.75,0.25
CGY,1,Long (8+),Red Zone,Trailing 8+,Early Half,7,0.5714285714285714,9.428571428571429,13.0,-17.571428571428573,1231.4285714285713,51,0.6666666666666666,-0.09523809523809523
CGY,1,Long (8+),Red Zone,Trailing 8+,Late Half,2,1.0,10.0,17.5,-11.5,507.0,29,0.7586206896551724,0.24137931034482762
CGY,1,Medium (4-7),Opponent Territory,Leading 1-7,Early Half,1,1.0,5.0,33.0,4.0,1704.0,1,1.0,0.0
CGY,1,Medium (4-7),Own Territory,Tied,Early Half,1,0.0,5.0,73.0,0.0,1756.0,1,0.0,0.0
CGY,1,Medium (4-7),Red Zone,Leading 1-7,Early Half,2,1.0,6.0,6.0,1.5,952.5,17,0.29411764705882354,0.7058823529411764
CGY,1,Medium (4-7),Red Zone,Leading 1-7,Late Half,2,0.5,6.5,6.5,4.0,195.0,9,0.5555555555555556,-0.05555555555555558
CGY,1,Medium (4-7),Red Zone,Leading 8+,2-min,1,1.0,6.0,6.0,9.0,101.0,5,0.6,0.4
CGY,1,Medium (4-7),Red Zone,Tied,Early Half,1,0.0,4.0,4.0,0.0,1714.0,4,0.5,-0.5
CGY,1,Medium (4-7),Red Zone,Tied,Late Half,1,1.0,7.0,7.0,0.0,455.0,4,0.5,0.5
CGY,1,Medium (4-7),Red Zone,Trailing 1-7,2-min,1,1.0,5.0,5.0,-5.0,2.0,4,0.75,0.25
CGY,1,Medium (4-7),Red Zone,Trailing 1-7,Early Half,2,0.5,6.0,6.0,-5.5,1285.0,11,0.36363636363636365,0.13636363636363635
CGY,1,Medium (4-7),Red Zone,Trailing 1-7,Late Half,2,1.0,5.0,5.0,-3.0,492.5,7,0.42857142857142855,0.5714285714285714
CGY,1,Medium (4-7),Red Zone,Trailing 8+,2-min,1,1.0,6.0,6.0,-10.0,7.0,5,0.8,0.19999999999999996
CGY,1,Medium (4-7),Red Zone,Trailing 8+,Early Half,1,0.0,4.0,4.0,-9.0,653.0,6,0.3333333333333333,-0.3333333333333333
CGY,1,Short (1-3),Red Zone,Leading 1-7,2-min,1,0.0,2.0,2.0,1.0,13.0,2,0.0,0.0
CGY,1,Short (1-3),Red Zone,Leading 1-7,Late Half,1,0.0,2.0,2.0,3.0,294.0,4,0.0,0.0
CGY,1,Short (1-3),Red Zone,Trailing 1-7,Early Half,4,0.0,1.75,1.75,-4.75,1054.0,11,0.0,0.0
CGY,1,Short (1-3),Red Zone,Trailing 8+,Late Half,2,0.5,3.0,3.0,-11.5,455.0,10,0.1,0.4
CGY,2,Long (8+),Midfield,Leading 1-7,2-min,1,1.0,39.0,55.0,3.0,120.0,14,0.42857142857142855,0.5714285714285714
CGY,2,Long (8+),Midfield,Leading 1-7,Early Half,6,0.8333333333333334,10.333333333333334,51.5,3.6666666666666665,1082.8333333333333,55,0.9272727272727272,-0.09393939393939388
CGY,2,Long (8+),Midfield,Leading 1-7,Late Half,5,0.8,11.0,51.6,3.4,272.4,28,0.9285714285714286,-0.12857142857142856
CGY,2,Long (8+),Midfield,Leading 8+,2-min,1,0.0,9.0,53.0,8.0,55.0,14,0.6428571428571429,-0.6428571428571429
CGY,2,Long (8+),Midfield,Tied,Early Half,1,1.0,8.0,55.0,0.0,1142.0,46,0.9347826086956522,0.06521739130434778
CGY,2,Long (8+),Midfield,Trailing 1-7,2-min,1,1.0,10.0,41.0,-5.0,45.0,27,0.9629629629629629,0.03703703703703709
CGY,2,Long (8+),Midfield,Trailing 1-7,Early Half,11,1.0,10.909090909090908,51.27272727272727,-3.272727272727273,1287.3636363636363,72,0.9444444444444444,0.05555555555555558
CGY,2,Long (8+),Midfield,Trailing 1-7,Late Half,3,1.0,17.0,53.666666666666664,-2.6666666666666665,380.0,30,0.8666666666666667,0.1333333333333333
CGY,2,Long (8+),Midfield,Trailing 8+,2-min,4,0.75,9.25,51.5,-17.0,64.75,23,0.8260869565217391,-0.07608695652173914
CGY,2,Long (8+),Midfield,Trailing 8+,Early Half,4,1.0,9.0,50.75,-11.75,1276.0,45,0.8888888888888888,0.11111111111111116
CGY,2,Long (8+),Midfield,Trailing 8+,Late Half,3,0.6666666666666666,10.0,54.666666666666664,-14.333333333333334,329.0,30,0.9,-0.2333333333333334
CGY,2,Long (8+),Opponent Territory,Leading 1-7,Early Half,1,1.0,10.0,35.0,1.0,695.0,39,0.8461538461538461,0.15384615384615385
CGY,2,Long (8+),Opponent Territory,Leading 1-7,Late Half,3,0.6666666666666666,15.0,30.0,1.6666666666666667,399.6666666666667,17,0.8823529411764706,-0.21568627450980393
CGY,2,Long (8+),Opponent Territory,Leading 8+,Early Half,2,1.0,11.0,29.5,12.5,1307.5,28,0.8214285714285714,0.1785714285714286
CGY,2,Long (8+),Opponent Territory,Leading 8+,Late Half,2,0.5,10.0,32.5,12.0,211.0,16,0.75,-0.25
CGY,2,Long (8+),Opponent Territory,Tied,Early Half,2,1.0,10.0,23.5,0.0,724.5,27,0.9629629629629629,0.03703703703703709
CGY,2,Long (8+),Opponent Territory,Trailing 1-7,2-min,3,1.0,10.0,29.0,-4.333333333333333,18.0,15,0.9333333333333333,0.06666666666666665
CGY,2,Long (8+),Opponent Territory,Trailing 1-7,Early Half,6,1.0,10.333333333333334,32.5,-4.0,942.3333333333334,45,0.8888888888888888,0.11111111111111116
CGY,2,Long (8+),Opponent Territory,Trailing 1-7,Late Half,2,1.0,9.5,37.5,-4.0,180.0,17,1.0,0.0
CGY,2,Long (8+),Opponent Territory,Trailing 8+,2-min,2,1.0,9.5,32.0,-17.5,73.0,13,0.9230769230769231,0.07692307692307687
CGY,2,Long (8+),Opponent Territory,Trailing 8+,Early Half,4,1.0,11.75,30.75,-18.25,997.5,29,1.0,0.0
CGY,2,Long (8+),Opponent Territory,Trailing 8+,Late Half,3,1.0,10.0,34.666666666666664,-17.333333333333332,301.0,23,1.0,0.0
CGY,2,Long (8+),Own Deep,Leading 1-7,2-min,1,0.0,10.0,90.0,4.0,8.0,6,0.6666666666666666,-0.6666666666666666
CGY,2,Long (8+),Own Deep,Leading 1-7,Early Half,4,1.0,10.0,87.25,4.75,993.0,35,0.9714285714285714,0.02857142857142858
CGY,2,Long (8+),Own Deep,Leading 1-7,Late Half,1,1.0,15.0,100.0,3.0,196.0,15,0.8666666666666667,0.1333333333333333
